PSC	0	RE113838	1919822	1302755	1701850	2177008	827597	0	19.2	38811	0	0	11142
PSC	0	RE114379	1847617	1239249	1847198	2235822	850625	0	16.4	107642	0	0	1505
PSC	0	RE114623	1833111	1225827	1867058	2241549	851336	0	19.1	45208	0	0	9573
PSC	0	RE115125	1926211	1313273	1686391	2172817	826847	0	21.4	23689	0	0	9694
PSC	0	RE115304	1860570	1253877	1810565	2222034	842408	0	24.5	69440	0	0	10557
PSC	0	RE115445	1901924	1292216	1739125	2195793	835548	0	18.1	119930	0	0	2304
PSC	0	RE115604	1867243	1257001	1801765	2218184	840582	0	19.8	69302	0	0	9560
PSC	0	RE116077	1882145	1271263	1781559	2210712	842110	0	16.9	194193	0	0	602
