PSC	0	RE113838	68495	30135	346493	255248	121380	0	44.2	957	0	0	9026
PSC	0	RE114379	60356	20790	372165	266251	126704	0	33.8	3687	0	0	838
PSC	0	RE114623	65663	26948	353774	258356	122366	0	42.3	1372	0	0	7764
PSC	0	RE115125	72773	34378	339212	252886	120704	0	49.5	639	0	0	7786
PSC	0	RE115304	80432	34834	330992	247191	118635	0	55.1	2048	0	0	7891
PSC	0	RE115445	68834	26938	356698	259270	124366	0	38.6	2968	0	0	1679
PSC	0	RE115604	69227	26999	350150	255564	121585	0	45.7	863	0	0	7773
PSC	0	RE116077	61192	21803	371005	266129	126679	0	36.4	6121	0	0	149
